City,Previous Period,Current Period,% Change,Week,Song,Song ID
Columbus,3,0,-100%,20240719,Althea,1748029276
Coos Bay,1,0,-100%,20240719,Althea,1748029276
Dale City,1,0,-100%,20240719,Althea,1748029276
Düsseldorf,1,0,-100%,20240719,Althea,1748029276
Edison,1,0,-100%,20240719,Althea,1748029276
Edmonton,5,0,-100%,20240719,Althea,1748029276
Elgin,1,0,-100%,20240719,Althea,1748029276
Fairmont,1,0,-100%,20240719,Althea,1748029276
Frankfurt Am Main,6,0,-100%,20240719,Althea,1748029276
Fremont,1,0,-100%,20240719,Althea,1748029276
Gastonia,1,0,-100%,20240719,Althea,1748029276
Guadalajara,1,0,-100%,20240719,Althea,1748029276
Guangzhou,3,0,-100%,20240719,Althea,1748029276
Guayaquil,1,0,-100%,20240719,Althea,1748029276
Halifax,2,0,-100%,20240719,Althea,1748029276
Hamburg,1,0,-100%,20240719,Althea,1748029276
Hammond,1,0,-100%,20240719,Althea,1748029276
Hangzhou,1,0,-100%,20240719,Althea,1748029276
Hanoi,1,0,-100%,20240719,Althea,1748029276
Hawthorne,1,0,-100%,20240719,Althea,1748029276
Helsinki,1,0,-100%,20240719,Althea,1748029276
Istanbul,1,0,-100%,20240719,Althea,1748029276
Janesville,1,0,-100%,20240719,Althea,1748029276
Johannesburg,1,0,-100%,20240719,Althea,1748029276
Kelowna,1,0,-100%,20240719,Althea,1748029276
Knoxville,1,0,-100%,20240719,Althea,1748029276
Kuala Lumpur,1,0,-100%,20240719,Althea,1748029276
Kyiv,1,0,-100%,20240719,Althea,1748029276
Lansing,2,0,-100%,20240719,Althea,1748029276
Lausanne,2,0,-100%,20240719,Althea,1748029276
Lebanon,1,0,-100%,20240719,Althea,1748029276
Linz,1,0,-100%,20240719,Althea,1748029276
London,11,0,-100%,20240719,Althea,1748029276
Los Angeles,9,0,-100%,20240719,Althea,1748029276
Madrid,2,0,-100%,20240719,Althea,1748029276
Manchester,1,0,-100%,20240719,Althea,1748029276
Melbourne,3,0,-100%,20240719,Althea,1748029276
Mexico City,2,0,-100%,20240719,Althea,1748029276
Mililani Town,1,0,-100%,20240719,Althea,1748029276
Milwaukee,4,0,-100%,20240719,Althea,1748029276
Monterrey,1,0,-100%,20240719,Althea,1748029276
Moscow,1,0,-100%,20240719,Althea,1748029276
Muscatine,1,0,-100%,20240719,Althea,1748029276
Nanjing,2,0,-100%,20240719,Althea,1748029276
Nashville,3,0,-100%,20240719,Althea,1748029276
New Orleans,1,0,-100%,20240719,Althea,1748029276
Newbury,1,0,-100%,20240719,Althea,1748029276
Newmarket,1,0,-100%,20240719,Althea,1748029276
Oklahoma City,1,0,-100%,20240719,Althea,1748029276
Olomouc,1,0,-100%,20240719,Althea,1748029276
Omaha,1,0,-100%,20240719,Althea,1748029276
Oslo,1,0,-100%,20240719,Althea,1748029276
Paris,7,0,-100%,20240719,Althea,1748029276
Pittsburgh,1,0,-100%,20240719,Althea,1748029276
Portland,1,0,-100%,20240719,Althea,1748029276
Poznań,1,0,-100%,20240719,Althea,1748029276
Providence,1,0,-100%,20240719,Althea,1748029276
Reno,1,0,-100%,20240719,Althea,1748029276
Richmond,1,0,-100%,20240719,Althea,1748029276
Riga,1,0,-100%,20240719,Althea,1748029276
Riyadh,1,0,-100%,20240719,Althea,1748029276
Rockford,1,0,-100%,20240719,Althea,1748029276
Sacramento,2,0,-100%,20240719,Althea,1748029276
San Diego,3,0,-100%,20240719,Althea,1748029276
San Francisco,2,0,-100%,20240719,Althea,1748029276
San Juan,2,0,-100%,20240719,Althea,1748029276
Shanghai,7,0,-100%,20240719,Althea,1748029276
Sofia,1,0,-100%,20240719,Althea,1748029276
Spartanburg,1,0,-100%,20240719,Althea,1748029276
Spokane,2,0,-100%,20240719,Althea,1748029276
St. Louis,1,0,-100%,20240719,Althea,1748029276
Standish,1,0,-100%,20240719,Althea,1748029276
Sydney,1,0,-100%,20240719,Althea,1748029276
Syracuse,1,0,-100%,20240719,Althea,1748029276
Tacoma,3,0,-100%,20240719,Althea,1748029276
Taipei,1,0,-100%,20240719,Althea,1748029276
Tampa,2,0,-100%,20240719,Althea,1748029276
The Dalles,1,0,-100%,20240719,Althea,1748029276
Toledo,1,0,-100%,20240719,Althea,1748029276
Toronto,12,0,-100%,20240719,Althea,1748029276
Warsaw,2,0,-100%,20240719,Althea,1748029276
West Chester,4,0,-100%,20240719,Althea,1748029276
Wilmington,3,0,-100%,20240719,Althea,1748029276
Winkler,1,0,-100%,20240719,Althea,1748029276
Ystad,1,0,-100%,20240719,Althea,1748029276
Zagreb,1,0,-100%,20240719,Althea,1748029276
Zürich,1,0,-100%,20240719,Althea,1748029276
