City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
The Woodlands,0,1,-,20250321,That Thing,1807227251,listeners
Tokyo,0,1,-,20250321,That Thing,1807227251,listeners
Traverse City,0,1,-,20250321,That Thing,1807227251,listeners
Tucson,0,1,-,20250321,That Thing,1807227251,listeners
Vienna,0,1,-,20250321,That Thing,1807227251,listeners
Watertown,0,1,-,20250321,That Thing,1807227251,listeners
Waukesha,0,1,-,20250321,That Thing,1807227251,listeners
Wausau,0,1,-,20250321,That Thing,1807227251,listeners
Wenatchee,0,1,-,20250321,That Thing,1807227251,listeners
Wilmington,0,1,-,20250321,That Thing,1807227251,listeners
Winston-Salem,0,1,-,20250321,That Thing,1807227251,listeners
Worcester,0,1,-,20250321,That Thing,1807227251,listeners
Akron,0,0,-,20250321,That Thing,1807227251,listeners
Bay Harbor,0,0,-,20250321,That Thing,1807227251,listeners
Columbia,0,0,-,20250321,That Thing,1807227251,listeners
Milwaukee,0,0,-,20250321,That Thing,1807227251,listeners
Syracuse,0,0,-,20250321,That Thing,1807227251,listeners
