City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
Melbourne,0,1,-,20250328,That Thing,1807227251,listeners
Memphis,0,1,-,20250328,That Thing,1807227251,listeners
Miami,1,1,0%,20250328,That Thing,1807227251,listeners
Minato,0,1,-,20250328,That Thing,1807227251,listeners
Montgomery,0,1,-,20250328,That Thing,1807227251,listeners
Newmarket,0,1,-,20250328,That Thing,1807227251,listeners
Oak Harbor,0,1,-,20250328,That Thing,1807227251,listeners
Oldenburg,0,1,-,20250328,That Thing,1807227251,listeners
Ottawa,1,1,0%,20250328,That Thing,1807227251,listeners
Paris,0,1,-,20250328,That Thing,1807227251,listeners
Philadelphia,3,1,-67%,20250328,That Thing,1807227251,listeners
Phoenix,1,1,0%,20250328,That Thing,1807227251,listeners
Pittsburgh,5,1,-80%,20250328,That Thing,1807227251,listeners
Port Saint Lucie,0,1,-,20250328,That Thing,1807227251,listeners
Poznań,0,1,-,20250328,That Thing,1807227251,listeners
Québec,0,1,-,20250328,That Thing,1807227251,listeners
Red Deer,0,1,-,20250328,That Thing,1807227251,listeners
Richmond,0,1,-,20250328,That Thing,1807227251,listeners
San Francisco,2,1,-50%,20250328,That Thing,1807227251,listeners
San Luis Obispo,0,1,-,20250328,That Thing,1807227251,listeners
Sarasota,2,1,-50%,20250328,That Thing,1807227251,listeners
Sheridan,0,1,-,20250328,That Thing,1807227251,listeners
Stuttgart,0,1,-,20250328,That Thing,1807227251,listeners
Taichung,0,1,-,20250328,That Thing,1807227251,listeners
Tampa,3,1,-67%,20250328,That Thing,1807227251,listeners
Thành Phố Uông Bí,0,1,-,20250328,That Thing,1807227251,listeners
Tijuana,0,1,-,20250328,That Thing,1807227251,listeners
Timmins,0,1,-,20250328,That Thing,1807227251,listeners
Toronto,4,1,-75%,20250328,That Thing,1807227251,listeners
Uvalde,0,1,-,20250328,That Thing,1807227251,listeners
Vancouver,5,1,-80%,20250328,That Thing,1807227251,listeners
Vienna,1,1,0%,20250328,That Thing,1807227251,listeners
"Washington, D.C.",2,1,-50%,20250328,That Thing,1807227251,listeners
Winkler,0,1,-,20250328,That Thing,1807227251,listeners
Zürich,0,1,-,20250328,That Thing,1807227251,listeners
Akron,0,0,-100%,20250328,That Thing,1807227251,listeners
Albuquerque,1,0,-100%,20250328,That Thing,1807227251,listeners
Anchorage,1,0,-100%,20250328,That Thing,1807227251,listeners
Ann Arbor,1,0,-100%,20250328,That Thing,1807227251,listeners
Ashland,1,0,-100%,20250328,That Thing,1807227251,listeners
Austin,2,0,-100%,20250328,That Thing,1807227251,listeners
Bay Harbor,0,0,-100%,20250328,That Thing,1807227251,listeners
Bellingham,1,0,-100%,20250328,That Thing,1807227251,listeners
Bend,1,0,-100%,20250328,That Thing,1807227251,listeners
Berlin,1,0,-100%,20250328,That Thing,1807227251,listeners
Billings,0,0,-,20250328,That Thing,1807227251,listeners
Bogotá,1,0,-100%,20250328,That Thing,1807227251,listeners
Buffalo,1,0,-100%,20250328,That Thing,1807227251,listeners
Burlington,2,0,-100%,20250328,That Thing,1807227251,listeners
Cadillac,1,0,-100%,20250328,That Thing,1807227251,listeners
Canton,1,0,-100%,20250328,That Thing,1807227251,listeners
Cardiff,1,0,-100%,20250328,That Thing,1807227251,listeners
Chon Buri,1,0,-100%,20250328,That Thing,1807227251,listeners
Columbia,0,0,-100%,20250328,That Thing,1807227251,listeners
Dayton,1,0,-100%,20250328,That Thing,1807227251,listeners
Daytona Beach,1,0,-100%,20250328,That Thing,1807227251,listeners
Düsseldorf,1,0,-100%,20250328,That Thing,1807227251,listeners
Eau Claire,1,0,-100%,20250328,That Thing,1807227251,listeners
Eugene,1,0,-100%,20250328,That Thing,1807227251,listeners
Fremont,1,0,-100%,20250328,That Thing,1807227251,listeners
Fukuoka,1,0,-100%,20250328,That Thing,1807227251,listeners
Glenwood Springs,1,0,-100%,20250328,That Thing,1807227251,listeners
Havelock,1,0,-100%,20250328,That Thing,1807227251,listeners
Helena,1,0,-100%,20250328,That Thing,1807227251,listeners
Johnstown,1,0,-100%,20250328,That Thing,1807227251,listeners
Kalispell,1,0,-100%,20250328,That Thing,1807227251,listeners
Kansas City,0,0,-,20250328,That Thing,1807227251,listeners
Lancaster,1,0,-100%,20250328,That Thing,1807227251,listeners
Lincoln,1,0,-100%,20250328,That Thing,1807227251,listeners
Linz,1,0,-100%,20250328,That Thing,1807227251,listeners
Lisbon,2,0,-100%,20250328,That Thing,1807227251,listeners
Little Rock,0,0,-,20250328,That Thing,1807227251,listeners
Lynchburg,0,0,-,20250328,That Thing,1807227251,listeners
Madison,1,0,-100%,20250328,That Thing,1807227251,listeners
Monterrey,1,0,-100%,20250328,That Thing,1807227251,listeners
New Orleans,1,0,-100%,20250328,That Thing,1807227251,listeners
Newport News,1,0,-100%,20250328,That Thing,1807227251,listeners
Norfolk,1,0,-100%,20250328,That Thing,1807227251,listeners
Ogden,1,0,-100%,20250328,That Thing,1807227251,listeners
Olean,1,0,-100%,20250328,That Thing,1807227251,listeners
Oshawa,1,0,-100%,20250328,That Thing,1807227251,listeners
Penticton,2,0,-100%,20250328,That Thing,1807227251,listeners
Portland,2,0,-100%,20250328,That Thing,1807227251,listeners
Portsmouth,1,0,-100%,20250328,That Thing,1807227251,listeners
Prince George,1,0,-100%,20250328,That Thing,1807227251,listeners
Regina,1,0,-100%,20250328,That Thing,1807227251,listeners
Rock Hill,1,0,-100%,20250328,That Thing,1807227251,listeners
Rodez,1,0,-100%,20250328,That Thing,1807227251,listeners
Sandpoint,1,0,-100%,20250328,That Thing,1807227251,listeners
Santa Rosa,2,0,-100%,20250328,That Thing,1807227251,listeners
Sapporo,1,0,-100%,20250328,That Thing,1807227251,listeners
Saskatoon,1,0,-100%,20250328,That Thing,1807227251,listeners
St. Louis,3,0,-100%,20250328,That Thing,1807227251,listeners
Star Valley Ranch,1,0,-100%,20250328,That Thing,1807227251,listeners
Stonecrest,1,0,-100%,20250328,That Thing,1807227251,listeners
Taipei,1,0,-100%,20250328,That Thing,1807227251,listeners
Tallinn,1,0,-100%,20250328,That Thing,1807227251,listeners
The Woodlands,1,0,-100%,20250328,That Thing,1807227251,listeners
Traverse City,1,0,-100%,20250328,That Thing,1807227251,listeners
Tucson,1,0,-100%,20250328,That Thing,1807227251,listeners
Tulsa,4,0,-100%,20250328,That Thing,1807227251,listeners
Victoria,3,0,-100%,20250328,That Thing,1807227251,listeners
Watertown,1,0,-100%,20250328,That Thing,1807227251,listeners
Waukesha,1,0,-100%,20250328,That Thing,1807227251,listeners
Wausau,1,0,-100%,20250328,That Thing,1807227251,listeners
Wenatchee,1,0,-100%,20250328,That Thing,1807227251,listeners
Winston-Salem,1,0,-100%,20250328,That Thing,1807227251,listeners
Worcester,1,0,-100%,20250328,That Thing,1807227251,listeners
