City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure,Grouping,Δ Plays,% Δ
Allentown,1,0,-100%,2024-08-16,Althea,1748029276,,city,0.0,
Allentown,0,1,-,2024-09-27,Althea,1748029276,,city,1.0,inf
Allentown,0,1,-,2024-09-27,Althea,1748029276,listeners,city,0.0,0.0
Allentown,1,0,-100%,2024-10-04,Althea,1748029276,listeners,city,-1.0,-100.0
Allentown,1,0,-100%,2024-10-04,Althea,1748029276,,city,0.0,
Allentown,0,1,-,2024-11-08,Althea,1748029276,,city,1.0,inf
Allentown,0,1,-,2024-11-08,Althea,1748029276,listeners,city,0.0,0.0
Allentown,1,0,-100%,2024-11-15,Althea,1748029276,listeners,city,-1.0,-100.0
Allentown,1,0,-100%,2024-11-15,Althea,1748029276,,city,0.0,
Allentown,0,2,-,2025-03-28,That Thing,1807227251,,city,,
Allentown,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,-1.0,-50.0
Allentown,2,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Allentown,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Amery,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Amery,1,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-100.0
Ames,0,1,-,2024-07-19,Althea,1748029276,listeners,city,,
Ames,0,1,-,2024-07-19,Althea,1748029276,,city,0.0,0.0
Ames,1,0,-100%,2024-07-26,Althea,1748029276,listeners,city,-1.0,-100.0
Ames,1,0,-100%,2024-07-26,Althea,1748029276,,city,0.0,
Amsterdam,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Amsterdam,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Amsterdam,1,3,+200%,2024-06-28,Althea,1748029276,listeners,city,2.0,200.0
Amsterdam,3,2,-33%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-33.333333333333336
Amsterdam,2,1,-50%,2024-07-12,Althea,1748029276,,city,-1.0,-50.0
Amsterdam,2,1,-50%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Amsterdam,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Amsterdam,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Amsterdam,0,1,-,2024-08-30,Althea,1748029276,,city,1.0,inf
Amsterdam,0,1,-,2024-08-30,Althea,1748029276,listeners,city,0.0,0.0
Amsterdam,1,0,-100%,2024-09-06,Althea,1748029276,listeners,city,-1.0,-100.0
Amsterdam,1,0,-100%,2024-09-06,Althea,1748029276,,city,0.0,
Amsterdam,0,1,-,2024-09-13,Althea,1748029276,listeners,city,1.0,inf
Amsterdam,0,1,-,2024-09-13,Althea,1748029276,,city,0.0,0.0
Amsterdam,1,0,-100%,2024-09-20,Althea,1748029276,,city,-1.0,-100.0
Amsterdam,1,0,-100%,2024-09-20,Althea,1748029276,listeners,city,0.0,
Amsterdam,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Amsterdam,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Amsterdam,1,2,+100%,2025-04-04,That Thing,1807227251,,city,1.0,100.0
Amsterdam,1,1,0%,2025-04-04,That Thing,1807227251,listeners,city,-1.0,-50.0
Amsterdam,2,0,-100%,2025-04-11,That Thing,1807227251,,city,-1.0,-100.0
Amsterdam,1,0,-100%,2025-04-11,That Thing,1807227251,listeners,city,0.0,
Anaheim,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Anaheim,1,2,+100%,2024-07-12,Althea,1748029276,,city,1.0,100.0
Anaheim,1,2,+100%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Anaheim,2,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-2.0,-100.0
Anaheim,2,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Anaheim,0,1,-,2024-08-02,Althea,1748029276,listeners,city,1.0,inf
Anaheim,0,1,-,2024-08-02,Althea,1748029276,,city,0.0,0.0
Anaheim,1,0,-100%,2024-08-09,Althea,1748029276,,city,-1.0,-100.0
Anaheim,1,0,-100%,2024-08-09,Althea,1748029276,listeners,city,0.0,
Anaheim,0,1,-,2024-10-25,Althea,1748029276,,city,1.0,inf
Anaheim,0,1,-,2024-10-25,Althea,1748029276,listeners,city,0.0,0.0
Anaheim,1,0,-100%,2024-11-01,Althea,1748029276,listeners,city,-1.0,-100.0
Anaheim,1,0,-100%,2024-11-01,Althea,1748029276,,city,0.0,
Anaheim,0,1,-,2024-11-29,Althea,1748029276,listeners,city,1.0,inf
Anaheim,0,1,-,2024-11-29,Althea,1748029276,,city,0.0,0.0
Anaheim,1,0,-100%,2024-12-06,Althea,1748029276,listeners,city,-1.0,-100.0
Anaheim,1,0,-100%,2024-12-06,Althea,1748029276,,city,0.0,
Anaheim,0,2,-,2025-01-17,Althea,1748029276,,city,2.0,inf
Anaheim,0,0,-,2025-01-17,Althea,1748029276,listeners,city,-2.0,-100.0
Anaheim,0,0,-100%,2025-01-24,Althea,1748029276,listeners,city,0.0,
Anaheim,2,0,-100%,2025-01-24,Althea,1748029276,,city,0.0,
Anaheim,0,1,-,2025-04-11,That Thing,1807227251,,city,,
Anaheim,0,1,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Anaheim,1,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-1.0,-100.0
Anaheim,1,0,-100%,2025-04-18,That Thing,1807227251,plays,city,0.0,
Anchorage,0,2,-,2024-06-21,Althea,1748029276,listeners,city,,
Anchorage,0,2,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Anchorage,2,4,+100%,2024-06-28,Althea,1748029276,listeners,city,2.0,100.0
Anchorage,4,1,-75%,2024-07-05,Althea,1748029276,listeners,city,-3.0,-75.0
Anchorage,2,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Anchorage,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Anchorage,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Anchorage,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Anchorage,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Anchorage,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Anderson,0,0,-,2024-07-05,Althea,1748029276,listeners,city,,
Anderson,1,0,-100%,2024-07-12,Althea,1748029276,,city,0.0,
Anderson,0,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Ann Arbor,0,2,-,2024-06-28,Althea,1748029276,listeners,city,,
Ann Arbor,2,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-2.0,-100.0
Ann Arbor,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Ann Arbor,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Ann Arbor,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Ann Arbor,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Ann Arbor,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,1.0,inf
Ann Arbor,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Asheville,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Asheville,1,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-100.0
Asheville,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Asheville,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Asheville,1,3,+200%,2025-03-28,That Thing,1807227251,,city,2.0,200.0
Asheville,1,2,+100%,2025-03-28,That Thing,1807227251,listeners,city,-1.0,-33.333333333333336
Asheville,3,0,-100%,2025-04-04,That Thing,1807227251,,city,-2.0,-100.0
Asheville,2,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Ashland,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Ashland,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Ashland,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Ashland,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Ashland,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Ashland,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Aspen,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Aspen,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Aspen,0,1,-,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Aspen,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Aspen,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Astoria,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Astoria,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Astoria,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Athens,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Athens,0,1,-,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Athens,1,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-100.0
Athens,0,1,-,2024-07-12,Althea,1748029276,,city,1.0,inf
Athens,2,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Athens,0,1,-,2024-07-12,Althea,1748029276,listeners,city,1.0,inf
Athens,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,-1.0,-100.0
Athens,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,0.0,
Athens,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Atlanta,0,1,-,2024-03-08,Cycles,1711474233,,city,,
Atlanta,0,1,-,2024-03-08,Cycles,1711474233,listeners,city,0.0,0.0
Atlanta,1,0,-100%,2024-03-15,Cycles,1711474233,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-03-15,Cycles,1711474233,,city,0.0,
Atlanta,0,1,-,2024-08-16,Cycles,1711474233,,city,1.0,inf
Atlanta,0,1,-,2024-08-16,Cycles,1711474233,listeners,city,0.0,0.0
Atlanta,1,0,-100%,2024-08-23,Cycles,1711474233,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-08-23,Cycles,1711474233,,city,0.0,
Atlanta,0,1,-,2024-08-16,What Home Is,1711474234,,city,,
Atlanta,0,1,-,2024-08-16,What Home Is,1711474234,listeners,city,0.0,0.0
Atlanta,1,0,-100%,2024-08-23,What Home Is,1711474234,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-08-23,What Home Is,1711474234,,city,0.0,
Atlanta,0,1,-,2025-04-04,What Home Is,1711474234,listeners,city,1.0,inf
Atlanta,0,1,-,2025-04-04,What Home Is,1711474234,,city,0.0,0.0
Atlanta,1,0,-100%,2025-04-11,What Home Is,1711474234,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2025-04-11,What Home Is,1711474234,,city,0.0,
Atlanta,0,1,-,2024-08-16,Kid,1711474235,,city,,
Atlanta,0,1,-,2024-08-16,Kid,1711474235,listeners,city,0.0,0.0
Atlanta,1,0,-100%,2024-08-23,Kid,1711474235,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-08-23,Kid,1711474235,,city,0.0,
Atlanta,0,1,-,2024-08-16,All In,1711474237,listeners,city,,
Atlanta,0,1,-,2024-08-16,All In,1711474237,,city,0.0,0.0
Atlanta,1,0,-100%,2024-08-23,All In,1711474237,,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-08-23,All In,1711474237,listeners,city,0.0,
Atlanta,0,1,-,2024-11-22,Crash,1711474239,listeners,city,,
Atlanta,0,1,-,2024-11-22,Crash,1711474239,,city,0.0,0.0
Atlanta,1,0,-100%,2024-11-29,Crash,1711474239,,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-11-29,Crash,1711474239,listeners,city,0.0,
Atlanta,0,15,-,2024-06-21,Althea,1748029276,listeners,city,,
Atlanta,0,18,-,2024-06-21,Althea,1748029276,,city,3.0,19.999999999999996
Atlanta,15,25,+67%,2024-06-28,Althea,1748029276,listeners,city,7.0,38.888888888888886
Atlanta,25,11,-56%,2024-07-05,Althea,1748029276,listeners,city,-14.0,-56.00000000000001
Atlanta,15,11,-27%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Atlanta,11,11,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Atlanta,11,1,-91%,2024-07-19,Althea,1748029276,listeners,city,-10.0,-90.9090909090909
Atlanta,11,1,-91%,2024-07-19,Althea,1748029276,,city,0.0,0.0
Atlanta,1,2,+100%,2024-07-26,Althea,1748029276,listeners,city,1.0,100.0
Atlanta,1,3,+200%,2024-07-26,Althea,1748029276,,city,1.0,50.0
Atlanta,2,0,-100%,2024-08-02,Althea,1748029276,listeners,city,-3.0,-100.0
Atlanta,3,0,-100%,2024-08-02,Althea,1748029276,,city,0.0,
Atlanta,0,1,-,2024-08-30,Althea,1748029276,,city,1.0,inf
Atlanta,0,1,-,2024-08-30,Althea,1748029276,listeners,city,0.0,0.0
Atlanta,1,0,-100%,2024-09-06,Althea,1748029276,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-09-06,Althea,1748029276,,city,0.0,
Atlanta,0,1,-,2024-11-01,Althea,1748029276,listeners,city,1.0,inf
Atlanta,0,2,-,2024-11-01,Althea,1748029276,,city,1.0,100.0
Atlanta,2,2,0%,2024-11-08,Althea,1748029276,,city,0.0,0.0
Atlanta,1,2,+100%,2024-11-08,Althea,1748029276,listeners,city,0.0,0.0
Atlanta,2,1,-50%,2024-11-15,Althea,1748029276,listeners,city,-1.0,-50.0
Atlanta,2,1,-50%,2024-11-15,Althea,1748029276,,city,0.0,0.0
Atlanta,1,0,-100%,2024-11-22,Althea,1748029276,,city,-1.0,-100.0
Atlanta,1,0,-100%,2024-11-22,Althea,1748029276,listeners,city,0.0,
Atlanta,0,3,-,2024-12-13,Althea,1748029276,listeners,city,3.0,inf
Atlanta,0,3,-,2024-12-13,Althea,1748029276,,city,0.0,0.0
Atlanta,3,0,-100%,2024-12-20,Althea,1748029276,,city,-3.0,-100.0
Atlanta,3,0,-100%,2024-12-20,Althea,1748029276,listeners,city,0.0,
Atlanta,0,2,-,2024-12-27,Althea,1748029276,,city,2.0,inf
Atlanta,0,1,-,2024-12-27,Althea,1748029276,listeners,city,-1.0,-50.0
Atlanta,2,0,-100%,2025-01-03,Althea,1748029276,,city,-1.0,-100.0
Atlanta,1,0,-100%,2025-01-03,Althea,1748029276,listeners,city,0.0,
Atlanta,0,1,-,2025-03-07,Althea,1748029276,,city,1.0,inf
Atlanta,0,0,-,2025-03-07,Althea,1748029276,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2025-03-14,Althea,1748029276,,city,0.0,
Atlanta,0,0,-100%,2025-03-14,Althea,1748029276,listeners,city,0.0,
Atlanta,0,1,-,2025-04-11,Althea,1748029276,,city,1.0,inf
Atlanta,0,1,-,2025-04-11,Althea,1748029276,listeners,city,0.0,0.0
Atlanta,1,0,-100%,2025-04-18,Althea,1748029276,listeners,city,-1.0,-100.0
Atlanta,1,0,-100%,2025-04-18,Althea,1748029276,plays,city,0.0,
Atlanta,0,5,-,2025-03-21,That Thing,1807227251,listeners,city,,
Atlanta,0,5,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Atlanta,5,14,+180%,2025-03-28,That Thing,1807227251,,city,9.0,179.99999999999997
Atlanta,5,10,+100%,2025-03-28,That Thing,1807227251,listeners,city,-4.0,-28.57142857142857
Atlanta,14,0,-100%,2025-04-04,That Thing,1807227251,,city,-10.0,-100.0
Atlanta,10,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Atlanta,0,6,-,2025-04-11,That Thing,1807227251,,city,6.0,inf
Atlanta,0,5,-,2025-04-11,That Thing,1807227251,listeners,city,-1.0,-16.666666666666664
Atlanta,5,2,-60%,2025-04-18,That Thing,1807227251,listeners,city,-3.0,-60.0
Atlanta,6,2,-67%,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Atlantic City,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Atlantic City,1,0,-100%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-100.0
Auburn,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Auburn,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Auburn,1,1,0%,2024-06-28,Althea,1748029276,listeners,city,0.0,0.0
Auburn,1,1,0%,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Auburn,1,1,0%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Auburn,1,1,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Auburn,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Auburn,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Auckland,0,2,-,2024-06-28,Althea,1748029276,listeners,city,,
Auckland,2,1,-50%,2024-07-05,Althea,1748029276,listeners,city,-1.0,-50.0
Auckland,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Auckland,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Auckland,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Auckland,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Auckland,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Auckland,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Auckland,0,1,-,2025-04-18,That Thing,1807227251,listeners,city,1.0,inf
Auckland,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Austin,0,1,-,2024-02-16,Cycles,1711474233,listeners,city,,
Austin,0,2,-,2024-02-16,Cycles,1711474233,,city,1.0,100.0
Austin,2,0,-100%,2024-02-23,Cycles,1711474233,,city,-2.0,-100.0
Austin,1,0,-100%,2024-02-23,Cycles,1711474233,listeners,city,0.0,
Austin,0,1,-,2025-02-28,Cycles,1711474233,listeners,city,1.0,inf
Austin,0,1,-,2025-02-28,Cycles,1711474233,,city,0.0,0.0
Austin,1,0,-100%,2025-03-07,Cycles,1711474233,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2025-03-07,Cycles,1711474233,,city,0.0,
Austin,0,2,-,2025-03-21,Cycles,1711474233,,city,2.0,inf
Austin,0,1,-,2025-03-21,Cycles,1711474233,listeners,city,-1.0,-50.0
Austin,1,0,-100%,2025-03-28,Cycles,1711474233,listeners,city,-1.0,-100.0
Austin,2,0,-100%,2025-03-28,Cycles,1711474233,,city,0.0,
Austin,0,1,-,2025-04-18,Cycles,1711474233,plays,city,1.0,inf
Austin,0,1,-,2025-04-18,Cycles,1711474233,listeners,city,0.0,0.0
Austin,0,1,-,2024-02-16,What Home Is,1711474234,listeners,city,,
Austin,0,2,-,2024-02-16,What Home Is,1711474234,,city,1.0,100.0
Austin,2,0,-100%,2024-02-23,What Home Is,1711474234,,city,-2.0,-100.0
Austin,1,0,-100%,2024-02-23,What Home Is,1711474234,listeners,city,0.0,
Austin,0,1,-,2024-02-16,Kid,1711474235,listeners,city,,
Austin,0,2,-,2024-02-16,Kid,1711474235,,city,1.0,100.0
Austin,2,0,-100%,2024-02-23,Kid,1711474235,,city,-2.0,-100.0
Austin,1,0,-100%,2024-02-23,Kid,1711474235,listeners,city,0.0,
Austin,0,0,-,2024-03-01,Kid,1711474235,listeners,city,0.0,
Austin,0,1,-,2024-03-01,Kid,1711474235,,city,1.0,inf
Austin,1,0,-100%,2024-03-08,Kid,1711474235,,city,-1.0,-100.0
Austin,0,0,-100%,2024-03-08,Kid,1711474235,listeners,city,0.0,
Austin,0,1,-,2024-03-15,Kid,1711474235,listeners,city,1.0,inf
Austin,0,1,-,2024-03-15,Kid,1711474235,,city,0.0,0.0
Austin,1,1,0%,2024-03-22,Kid,1711474235,,city,0.0,0.0
Austin,1,1,0%,2024-03-22,Kid,1711474235,listeners,city,0.0,0.0
Austin,1,0,-100%,2024-03-29,Kid,1711474235,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2024-03-29,Kid,1711474235,,city,0.0,
Austin,0,1,-,2024-04-05,Kid,1711474235,listeners,city,1.0,inf
Austin,0,1,-,2024-04-05,Kid,1711474235,,city,0.0,0.0
Austin,1,1,0%,2024-04-12,Kid,1711474235,listeners,city,0.0,0.0
Austin,1,1,0%,2024-04-12,Kid,1711474235,,city,0.0,0.0
Austin,1,0,-100%,2024-04-19,Kid,1711474235,,city,-1.0,-100.0
Austin,1,0,-100%,2024-04-19,Kid,1711474235,listeners,city,0.0,
Austin,0,1,-,2024-02-16,All In,1711474237,,city,,
Austin,0,1,-,2024-02-16,All In,1711474237,listeners,city,0.0,0.0
Austin,1,0,-100%,2024-02-23,All In,1711474237,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2024-02-23,All In,1711474237,,city,0.0,
Austin,0,1,-,2024-02-16,Crash,1711474239,listeners,city,,
Austin,0,2,-,2024-02-16,Crash,1711474239,,city,1.0,100.0
Austin,2,0,-100%,2024-02-23,Crash,1711474239,,city,-2.0,-100.0
Austin,1,0,-100%,2024-02-23,Crash,1711474239,listeners,city,0.0,
Austin,0,1,-,2024-02-16,Holding On,1711474240,,city,,
Austin,0,1,-,2024-02-16,Holding On,1711474240,listeners,city,0.0,0.0
Austin,1,0,-100%,2024-02-23,Holding On,1711474240,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2024-02-23,Holding On,1711474240,,city,0.0,
Austin,0,1,-,2024-02-16,Easy,1711474241,,city,,
Austin,0,1,-,2024-02-16,Easy,1711474241,listeners,city,0.0,0.0
Austin,1,0,-100%,2024-02-23,Easy,1711474241,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2024-02-23,Easy,1711474241,,city,0.0,
Austin,0,1,-,2024-02-16,The Way That It Was,1711474242,listeners,city,,
Austin,0,1,-,2024-02-16,The Way That It Was,1711474242,,city,0.0,0.0
Austin,1,0,-100%,2024-02-23,The Way That It Was,1711474242,,city,-1.0,-100.0
Austin,1,0,-100%,2024-02-23,The Way That It Was,1711474242,listeners,city,0.0,
Austin,0,1,-,2024-02-16,Slipping Away,1711474243,listeners,city,,
Austin,0,1,-,2024-02-16,Slipping Away,1711474243,,city,0.0,0.0
Austin,1,0,-100%,2024-02-23,Slipping Away,1711474243,,city,-1.0,-100.0
Austin,1,0,-100%,2024-02-23,Slipping Away,1711474243,listeners,city,0.0,
Austin,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Austin,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Austin,1,5,+400%,2024-06-28,Althea,1748029276,listeners,city,4.0,400.0
Austin,5,7,+40%,2024-07-05,Althea,1748029276,listeners,city,2.0,39.99999999999999
Austin,7,4,-43%,2024-07-12,Althea,1748029276,,city,-3.0,-42.85714285714286
Austin,7,3,-57%,2024-07-12,Althea,1748029276,listeners,city,-1.0,-25.0
Austin,3,1,-67%,2024-07-19,Althea,1748029276,listeners,city,-2.0,-66.66666666666667
Austin,4,4,0%,2024-07-19,Althea,1748029276,,city,3.0,300.0
Austin,1,1,0%,2024-07-26,Althea,1748029276,listeners,city,-3.0,-75.0
Austin,4,1,-75%,2024-07-26,Althea,1748029276,,city,0.0,0.0
Austin,1,0,-100%,2024-08-02,Althea,1748029276,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2024-08-02,Althea,1748029276,,city,0.0,
Austin,0,1,-,2024-09-06,Althea,1748029276,listeners,city,1.0,inf
Austin,0,1,-,2024-09-06,Althea,1748029276,,city,0.0,0.0
Austin,1,0,-100%,2024-09-13,Althea,1748029276,listeners,city,-1.0,-100.0
Austin,1,0,-100%,2024-09-13,Althea,1748029276,,city,0.0,
Austin,0,1,-,2024-10-18,Althea,1748029276,,city,1.0,inf
Austin,0,1,-,2024-10-18,Althea,1748029276,listeners,city,0.0,0.0
Austin,1,0,-100%,2024-10-25,Althea,1748029276,,city,-1.0,-100.0
Austin,1,0,-100%,2024-10-25,Althea,1748029276,listeners,city,0.0,
Austin,0,2,-,2024-11-01,Althea,1748029276,listeners,city,2.0,inf
Austin,0,2,-,2024-11-01,Althea,1748029276,,city,0.0,0.0
Austin,2,2,0%,2024-11-08,Althea,1748029276,,city,0.0,0.0
Austin,2,2,0%,2024-11-08,Althea,1748029276,listeners,city,0.0,0.0
Austin,2,0,-100%,2024-11-15,Althea,1748029276,listeners,city,-2.0,-100.0
Austin,2,0,-100%,2024-11-15,Althea,1748029276,,city,0.0,
Austin,0,2,-,2024-11-22,Althea,1748029276,,city,2.0,inf
Austin,0,2,-,2024-11-22,Althea,1748029276,listeners,city,0.0,0.0
Austin,2,0,-100%,2024-11-29,Althea,1748029276,listeners,city,-2.0,-100.0
Austin,2,0,-100%,2024-11-29,Althea,1748029276,,city,0.0,
Austin,0,1,-,2025-01-03,Althea,1748029276,,city,1.0,inf
Austin,0,1,-,2025-01-03,Althea,1748029276,listeners,city,0.0,0.0
Austin,1,0,-100%,2025-01-10,Althea,1748029276,,city,-1.0,-100.0
Austin,1,0,-100%,2025-01-10,Althea,1748029276,listeners,city,0.0,
Austin,0,1,-,2025-04-04,Althea,1748029276,,city,1.0,inf
Austin,0,1,-,2025-04-04,Althea,1748029276,listeners,city,0.0,0.0
Austin,1,0,-100%,2025-04-11,Althea,1748029276,,city,-1.0,-100.0
Austin,1,0,-100%,2025-04-11,Althea,1748029276,listeners,city,0.0,
Austin,0,2,-,2025-03-21,That Thing,1807227251,listeners,city,,
Austin,0,3,-,2025-03-21,That Thing,1807227251,,city,1.0,50.0
Austin,3,0,-100%,2025-03-28,That Thing,1807227251,,city,-3.0,-100.0
Austin,2,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Austin,0,3,-,2025-04-11,That Thing,1807227251,,city,3.0,inf
Austin,0,3,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Austin,3,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-3.0,-100.0
Austin,3,1,-67%,2025-04-18,That Thing,1807227251,plays,city,1.0,inf
Bakersfield,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Bakersfield,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Bakersfield,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Bakersfield,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Baldwin,0,1,-,2024-08-09,Althea,1748029276,,city,,
Baldwin,0,1,-,2024-08-09,Althea,1748029276,listeners,city,0.0,0.0
Baldwin,1,0,-100%,2024-08-16,Althea,1748029276,listeners,city,-1.0,-100.0
Baldwin,1,0,-100%,2024-08-16,Althea,1748029276,,city,0.0,
Baltimore,1,1,0%,2023-11-10,Cycles,1711474233,listeners,city,,
Baltimore,1,1,0%,2023-11-10,Cycles,1711474233,,city,0.0,0.0
Baltimore,1,0,-100%,2023-11-17,Cycles,1711474233,listeners,city,-1.0,-100.0
Baltimore,1,0,-100%,2023-11-17,Cycles,1711474233,,city,0.0,
Baltimore,0,1,-,2024-02-02,Holding On,1711474240,,city,,
Baltimore,0,1,-,2024-02-02,Holding On,1711474240,listeners,city,0.0,0.0
Baltimore,1,0,-100%,2024-02-09,Holding On,1711474240,listeners,city,-1.0,-100.0
Baltimore,0,1,-,2024-05-03,Holding On,1711474240,,city,1.0,inf
Baltimore,0,1,-,2024-05-03,Holding On,1711474240,listeners,city,0.0,0.0
Baltimore,1,0,-100%,2024-05-10,Holding On,1711474240,,city,-1.0,-100.0
Baltimore,1,0,-100%,2024-05-10,Holding On,1711474240,listeners,city,0.0,
Baltimore,0,1,-,2024-03-29,Slipping Away,1711474243,listeners,city,,
